caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2016,1,10375,Alabama,1,1,0,0,0,1,1,89,MADISON (89),0,NOT APPLICABLE,30,6,June,2016,5,Thursday,22,10:00pm-10:59pm,42,42,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,2,County Highway Agency,4,County Road,CR-WINCHESTER RD,,0,None,34.79553056,34.79553056,-86.540725000,-86.540725000,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,22,10:00pm-10:59pm,55,55,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10376,Alabama,2,2,0,0,0,2,2,29,CLEBURNE (29),0,NOT APPLICABLE,30,6,June,2016,5,Thursday,15,3:00pm-3:59pm,45,45,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-1,,2102,2102,33.50306111,33.50306111,-85.608113890,-85.608113890,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,51,51,16,4:00pm-4:59pm,0,0,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10377,Alabama,1,1,0,0,0,1,1,89,MADISON (89),0,NOT APPLICABLE,30,6,June,2016,5,Thursday,11,11:00am-11:59am,40,40,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,2,County Highway Agency,4,County Road,CR-PULASKI PIKE,,0,None,34.89256667,34.89256667,-86.659594440,-86.659594440,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,46,46,11,11:00am-11:59am,58,58,12,12:00pm-12:59pm,27,27,0,None,0,None,0,None,1,0
2016,1,10378,Alabama,1,1,0,0,0,2,2,71,JACKSON (71),0,NOT APPLICABLE,2,7,July,2016,7,Saturday,17,5:00pm-5:59pm,25,25,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,3,State Highway,SR-117,,491,491,34.97695556,34.97695556,-85.914580560,-85.914580560,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,33,33,17,5:00pm-5:59pm,57,57,18,6:00pm-6:59pm,26,26,0,None,0,None,0,None,1,1
2016,1,10379,Alabama,2,2,0,0,0,2,2,19,CHEROKEE (19),0,NOT APPLICABLE,4,7,July,2016,2,Monday,9,9:00am-9:59am,12,12,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-22,CR-450,0,None,34.14231944,34.14231944,-85.572038890,-85.572038890,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,22,22,9,9:00am-9:59am,30,30,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10380,Alabama,1,1,0,0,0,1,1,73,JEFFERSON (73),3125,VESTAVIA HILLS,16,7,July,2016,7,Saturday,18,6:00pm-6:59pm,50,50,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-459,,220,220,33.44469722,33.44469722,-86.727477780,-86.727477780,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,55,55,18,6:00pm-6:59pm,58,58,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10381,Alabama,3,1,2,7,7,4,4,97,MOBILE (97),2100,MOBILE,13,5,May,2016,6,Friday,16,4:00pm-4:59pm,18,18,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,OLD SHELL RD,,0,None,30.68958611,30.68958611,-88.170361110,-88.170361110,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,8,Driveway Access Related,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,16,4:00pm-4:59pm,22,22,99,Unknown,99,Unknown EMS Hospital Arrival Time,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,None,0,None,1,0
2016,1,10382,Alabama,1,1,0,0,0,1,1,89,MADISON (89),1970,MADISON,10,7,July,2016,1,Sunday,7,7:00am-7:59am,55,55,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-565,,115,115,34.68826389,34.68826389,-86.719119440,-86.719119440,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,7,7:00am-7:59am,58,58,8,8:00am-8:59am,10,10,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10383,Alabama,1,1,0,0,0,1,1,97,MOBILE (97),2100,MOBILE,5,7,July,2016,3,Tuesday,3,3:00am-3:59am,54,54,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-65,,15,15,30.57957778,30.57957778,-88.173433330,-88.173433330,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,4,4:00am-4:59am,2,2,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10384,Alabama,2,2,0,0,0,2,2,73,JEFFERSON (73),350,BIRMINGHAM,18,7,July,2016,2,Monday,6,6:00am-6:59am,30,30,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-65,,2630,2630,33.54964167,33.54964167,-86.829088890,-86.829088890,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,6,6:00am-6:59am,40,40,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10385,Alabama,2,1,1,0,2,2,4,115,ST. CLAIR (115),2620,RIVERSIDE,12,7,July,2016,3,Tuesday,6,6:00am-6:59am,18,18,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-20,,1621,1621,33.60336389,33.60336389,-86.226069440,-86.226069440,0,No Special Jurisdiction,14,"Parked Motor Vehicle ",0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,2,On Shoulder,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,6,6:00am-6:59am,25,25,6,6:00am-6:59am,37,37,7,7:00am-7:59am,4,4,0,None,0,None,0,None,1,0
2016,1,10386,Alabama,1,1,0,0,0,3,3,127,WALKER (127),0,NOT APPLICABLE,8,4,April,2016,6,Friday,7,7:00am-7:59am,30,30,0,This section IS NOT on the NHS,1,Rural,7,Local,2,County Highway Agency,4,County Road,CR-BUTTERMILK RD,,0,None,33.79221944,33.79221944,-87.183097220,-87.183097220,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,7,7:00am-7:59am,56,56,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10387,Alabama,2,2,0,0,0,2,2,45,DALE (45),0,NOT APPLICABLE,17,3,March,2016,5,Thursday,6,6:00am-6:59am,40,40,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-27,EAST PERIMETER RD,392,392,31.43106111,31.43106111,-85.748808330,-85.748808330,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,3,T-Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,6,6:00am-6:59am,37,37,6,6:00am-6:59am,55,55,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10388,Alabama,2,1,1,1,2,1,2,63,GREENE (63),0,NOT APPLICABLE,2,3,March,2016,4,Wednesday,7,7:00am-7:59am,44,44,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-59,,520,520,32.98767778,32.98767778,-87.787613890,-87.787613890,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,1,Yes,20,Entrance/Exit Ramp,1,Not an Intersection,1,Construction,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,48,48,8,8:00am-8:59am,7,7,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10389,Alabama,2,2,0,0,0,3,3,17,CHAMBERS (17),0,NOT APPLICABLE,4,3,March,2016,6,Friday,19,7:00pm-7:59pm,10,10,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-222,,0,None,32.98433333,32.98433333,-85.243577780,-85.243577780,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,29,29,20,8:00pm-8:59pm,26,26,20,8:00pm-8:59pm,40,40,0,None,0,None,0,None,1,0
2016,1,10390,Alabama,1,1,0,0,0,5,5,65,HALE (65),0,NOT APPLICABLE,1,7,July,2016,6,Friday,4,4:00am-4:59am,40,40,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-69,,1146,1146,32.79229167,32.79229167,-87.590713890,-87.590713890,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,4,4:00am-4:59am,56,56,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10391,Alabama,2,2,0,0,0,5,5,11,BULLOCK (11),0,NOT APPLICABLE,6,3,March,2016,1,Sunday,0,0:00am-0:59am,20,20,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,2,U.S. Highway,US-SR 6,,2083,2083,32.10805833,32.10805833,-85.580402780,-85.580402780,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,0,0:00am-0:59am,50,50,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,2,1
2016,1,10392,Alabama,2,2,0,0,0,5,5,69,HOUSTON (69),930,DOTHAN,3,4,April,2016,1,Sunday,20,8:00pm-8:59pm,49,49,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-52,S SHADY LANE,0,None,31.19102222,31.19102222,-85.451919440,-85.451919440,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,53,53,21,9:00pm-9:59pm,1,1,21,9:00pm-9:59pm,12,12,0,None,0,None,0,None,3,1
2016,1,10393,Alabama,2,2,0,0,0,2,2,15,CALHOUN (15),0,NOT APPLICABLE,30,4,April,2016,7,Saturday,17,5:00pm-5:59pm,30,30,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-204,,19,19,33.85473611,33.85473611,-85.881947220,-85.881947220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,36,36,17,5:00pm-5:59pm,46,46,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10394,Alabama,2,2,0,0,0,2,2,51,ELMORE (51),2063,MILLBROOK,3,6,June,2016,6,Friday,23,11:00pm-11:59pm,37,37,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-14,GRANDVIEW RD,1855,1855,32.49755556,32.49755556,-86.399086110,-86.399086110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,23,11:00pm-11:59pm,44,44,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2016,1,10395,Alabama,2,2,0,0,0,3,3,3,BALDWIN (3),0,NOT APPLICABLE,24,4,April,2016,1,Sunday,14,2:00pm-2:59pm,2,2,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 42,HWY 181,549,549,30.41896111,30.41896111,-87.843547220,-87.843547220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,3,T-Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10396,Alabama,2,2,0,0,0,3,3,83,LIMESTONE (83),0,NOT APPLICABLE,21,4,April,2016,5,Thursday,19,7:00pm-7:59pm,5,5,0,This section IS NOT on the NHS,1,Rural,7,Local,2,County Highway Agency,4,County Road,CR-HUNTSVILLE BROWNSFERRY RD,,0,None,34.73046389,34.73046389,-86.915936110,-86.915936110,0,No Special Jurisdiction,23,Bridge Rail (Includes parapet),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,5,Dusk,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,8,8,19,7:00pm-7:59pm,16,16,20,8:00pm-8:59pm,5,5,0,None,0,None,0,None,1,1
2016,1,10397,Alabama,2,2,0,0,0,6,6,123,TALLAPOOSA (123),0,NOT APPLICABLE,9,4,April,2016,7,Saturday,16,4:00pm-4:59pm,53,53,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-49,,231,231,32.74756111,32.74756111,-85.785477780,-85.785477780,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,8,Driveway Access Related,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,47,47,17,5:00pm-5:59pm,7,7,17,5:00pm-5:59pm,36,36,0,None,0,None,0,None,1,0
2016,1,10398,Alabama,1,1,0,1,1,2,2,83,LIMESTONE (83),0,NOT APPLICABLE,7,4,April,2016,5,Thursday,15,3:00pm-3:59pm,3,3,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,3,State Highway,SR-251,,145,145,34.96000833,34.96000833,-86.825872220,-86.825872220,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,47,47,16,4:00pm-4:59pm,3,3,16,4:00pm-4:59pm,45,45,0,None,0,None,0,None,1,0
2016,1,10399,Alabama,2,2,0,0,0,2,2,131,WILCOX (131),0,NOT APPLICABLE,6,4,April,2016,4,Wednesday,6,6:00am-6:59am,45,45,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-5,CR-32,153,153,32.05308611,32.05308611,-87.566355560,-87.566355560,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,"Not Applicable ",88,Not Applicable,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10400,Alabama,2,2,0,0,0,2,2,33,COLBERT (33),0,NOT APPLICABLE,22,3,March,2016,3,Tuesday,16,4:00pm-4:59pm,50,50,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,3,State Highway,SR-247,,218,218,34.69353889,34.69353889,-87.849777780,-87.849777780,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,2,2,17,5:00pm-5:59pm,21,21,18,6:00pm-6:59pm,45,45,0,None,0,None,0,None,2,0
2016,1,10401,Alabama,1,1,0,1,1,1,1,113,RUSSELL (113),0,NOT APPLICABLE,9,6,June,2016,5,Thursday,13,1:00pm-1:59pm,29,29,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 8,,2092,2092,32.46484722,32.46484722,-85.117072220,-85.117072220,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,14,2:00pm-2:59pm,14,14,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10402,Alabama,1,1,0,1,1,3,3,55,ETOWAH (55),1280,GADSDEN,10,6,June,2016,6,Friday,19,7:00pm-7:59pm,30,30,0,This section IS NOT on the NHS,2,Urban,7,Local,4,City or Municipal Highway Agency,6,Local Street - Municipality,ALABAMA ST,,0,None,34.01816111,34.01816111,-86.020750000,-86.020750000,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,19,7:00pm-7:59pm,35,35,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10403,Alabama,2,2,0,0,0,3,3,97,MOBILE (97),2100,MOBILE,19,6,June,2016,1,Sunday,23,11:00pm-11:59pm,30,30,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-163,SAN MARINO DR,11,11,30.55145556,30.55145556,-88.106105560,-88.106105560,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,3,"Intersection-Related ",3,T-Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,30,30,23,11:00pm-11:59pm,42,42,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10404,Alabama,1,1,0,0,0,1,1,17,CHAMBERS (17),3111,VALLEY,19,6,June,2016,1,Sunday,1,1:00am-1:59am,42,42,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-HOPEWELL,,0,None,32.76223333,32.76223333,-85.194702780,-85.194702780,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,1,1:00am-1:59am,49,49,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10405,Alabama,2,2,0,0,0,3,3,121,TALLADEGA (121),0,NOT APPLICABLE,27,6,June,2016,2,Monday,16,4:00pm-4:59pm,50,50,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-34,GLAD RD,83,83,33.51686667,33.51686667,-86.168136110,-86.168136110,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,0,0,17,5:00pm-5:59pm,5,5,17,5:00pm-5:59pm,35,35,0,None,0,None,0,None,1,0
2016,1,10406,Alabama,2,2,0,0,0,3,3,91,MARENGO (91),0,NOT APPLICABLE,27,6,June,2016,2,Monday,9,9:00am-9:59am,50,50,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-10,,414,414,32.07956944,32.07956944,-87.852058330,-87.852058330,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,10,10:00am-10:59am,10,10,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10407,Alabama,2,2,0,0,0,2,2,43,CULLMAN (43),0,NOT APPLICABLE,29,6,June,2016,4,Wednesday,7,7:00am-7:59am,58,58,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-157,,161,161,34.29749167,34.29749167,-86.997872220,-86.997872220,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",1,"Front-to-Rear ",0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2016,1,10408,Alabama,1,1,0,1,1,4,4,89,MADISON (89),1730,HUNTSVILLE,30,6,June,2016,5,Thursday,20,8:00pm-8:59pm,57,57,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 2,,950,950,34.73506111,34.73506111,-86.643716670,-86.643716670,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,21,9:00pm-9:59pm,2,2,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2016,1,10409,Alabama,2,2,0,0,0,3,3,15,CALHOUN (15),0,NOT APPLICABLE,2,7,July,2016,7,Saturday,3,3:00am-3:59am,30,30,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-SR 1,BIG VALLEY DR,2420,2420,33.78055833,33.78055833,-85.896094440,-85.896094440,0,No Special Jurisdiction,12,"Motor Vehicle In-Transport ",6,"Angle ",0,No,2,Intersection,3,T-Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,"Not Applicable (Not Transported) ",88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
